player_id,match_id,minutes_played,goals,assists,shots,shots_on_target,shots_off_target,shots_blocked,passes_completed,passes_attempted,pass_accuracy,crosses_completed,crosses_attempted,dribbles,offsides,tackles,tackles_won,tackles_lost,interceptions,clearances,fouls_committed,fouls_suffered,yellow_cards,red_cards,distance_covered,top_speed,team_id,touches,expected_threat_total,vaep_rating,expected_assists,progressive_pass_dist,defensive_action_height,pressing_intensity,acwr_index,metabolic_power,foul_severity_index,possession_involvement
player_81d6b862b661,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_cd62e32dd9eb,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_ef39afbc9717,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_d8c5a555e13b,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_9a9b469d60e5,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_db16f9c8f01e,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_f2d38f4c27d7,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_8fd4cb861bd7,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_d9f8af170e8b,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_a3c449f7b296,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_f0d7a982d301,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_8725336ec431,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_27a443f56bec,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_926e27eecdbc,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_51409caf1096,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_4d73a4c0b96e,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_e21de004eb45,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_8262dda58ffd,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_2ebb3aa84123,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_8c88622a9a5d,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_3efa052bbed3,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_1c95313c2072,match_d2406e479bdd,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_8725336ec431,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_27a443f56bec,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_926e27eecdbc,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_995bf053c469,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_4d73a4c0b96e,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_2ebb3aa84123,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_8262dda58ffd,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_e21de004eb45,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_8c88622a9a5d,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_3efa052bbed3,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_1c95313c2072,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_bd172eeb9d96,46.3481,NULL,NULL,3.400014,NULL,NULL,0.098965,NULL,NULL,1.0112,NULL
player_81d6b862b661,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_cd62e32dd9eb,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_ef39afbc9717,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_d8c5a555e13b,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_9a9b469d60e5,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_8fd4cb861bd7,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_f2d38f4c27d7,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_db16f9c8f01e,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_d9f8af170e8b,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_a3c449f7b296,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_f0d7a982d301,match_ea17c8990035,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.080972,NULL,NULL,1.0112,NULL
player_9be8f22d6ced,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_e842466884c9,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_e731578a5843,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_15681684d576,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_3d8a32b8a94d,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_5b13314c72a9,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_367213c85a91,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_96dfab01c93b,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_89e874a0c348,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_b41ca783bb48,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_46e8f942f822,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_91cb315a6405,46.3481,NULL,NULL,3.400014,NULL,NULL,0.14215,NULL,NULL,1.0112,NULL
player_3ac2d4deb99c,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_af10ad0fb7da,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_e855c381eff0,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_79df64f73eab,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_e7d23867dd7c,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_2a7a67917f74,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_4fa682f3bdf6,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_4be9505dcf6a,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_0702e6dee64e,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_bbf9b355dc62,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_ecf1211d20c2,match_da9005dfa133,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.037787,NULL,NULL,1.0112,NULL
player_3ac2d4deb99c,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
player_d2567d49a302,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
player_e855c381eff0,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
player_af10ad0fb7da,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
player_2a7a67917f74,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
player_4be9505dcf6a,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
player_ecf1211d20c2,match_f870501ae64c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.032389,NULL,NULL,1.0112,NULL
